0.001 7.59469
0.00100035 7.59236
0.00100071 7.59002
0.00100106 7.58768
0.00100142 7.58535
0.00100177 7.58302
0.00100213 7.58069
0.00100248 7.57835
0.00100284 7.57602
0.0010032 7.57369
0.00100355 7.57136
0.00100391 7.56904
0.00100426 7.56671
0.00100462 7.56438
0.00100498 7.56206
0.00100533 7.55973
0.00100569 7.55741
0.00100605 7.55508
0.0010064 7.55276
0.00100676 7.55044
0.00100712 7.54812
0.00100747 7.5458
0.00100783 7.54348
0.00100819 7.54116
0.00100855 7.53884
0.0010089 7.53653
0.00100926 7.53421
0.00100962 7.5319
0.00100998 7.52958
0.00101034 7.52727
0.00101069 7.52496
0.00101105 7.52264
0.00101141 7.52033
0.00101177 7.51802
0.00101213 7.51571
0.00101249 7.51341
0.00101285 7.5111
0.00101321 7.50879
0.00101356 7.50649
0.00101392 7.50418
0.00101428 7.50188
0.00101464 7.49957
0.001015 7.49727
0.00101536 7.49497
0.00101572 7.49267
0.00101608 7.49037
0.00101644 7.48807
0.0010168 7.48577
0.00101716 7.48347
0.00101753 7.48117
0.00101789 7.47888
0.00101825 7.47658
0.00101861 7.47429
0.00101897 7.47199
0.00101933 7.4697
0.00101969 7.46741
0.00102005 7.46512
0.00102042 7.46283
0.00102078 7.46054
0.00102114 7.45825
0.0010215 7.45596
0.00102186 7.45367
0.00102223 7.45138
0.00102259 7.4491
0.00102295 7.44681
0.00102331 7.44453
0.00102368 7.44225
0.00102404 7.43996
0.0010244 7.43768
0.00102477 7.4354
0.00102513 7.43312
0.00102549 7.43084
0.00102586 7.42856
0.00102622 7.42629
0.00102658 7.42401
0.00102695 7.42173
0.00102731 7.41946
0.00102768 7.41718
0.00102804 7.41491
0.00102841 7.41264
0.00102877 7.41037
0.00102914 7.4081
0.0010295 7.40582
0.00102987 7.40356
0.00103023 7.40129
0.0010306 7.39902
0.00103096 7.39675
0.00103133 7.39449
0.00103169 7.39222
0.00103206 7.38995
0.00103242 7.38769
0.00103279 7.38543
0.00103316 7.38317
0.00103352 7.3809
0.00103389 7.37864
0.00103426 7.37638
0.00103462 7.37412
0.00103499 7.37187
0.00103536 7.36961
0.00103572 7.36735
0.00103609 7.3651
0.00103646 7.36284
0.00103683 7.36059
0.00103719 7.35833
0.00103756 7.35608
0.00103793 7.35383
0.0010383 7.35158
0.00103867 7.34933
0.00103903 7.34708
0.0010394 7.34483
0.00103977 7.34258
0.00104014 7.34033
0.00104051 7.33809
0.00104088 7.33584
0.00104125 7.3336
0.00104162 7.33135
0.00104199 7.32911
0.00104236 7.32687
0.00104273 7.32463
0.0010431 7.32239
0.00104347 7.32015
0.00104384 7.31791
0.00104421 7.31567
0.00104458 7.31343
0.00104495 7.31119
0.00104532 7.30896
0.00104569 7.30672
0.00104606 7.30449
0.00104643 7.30225
0.0010468 7.30002
0.00104717 7.29779
0.00104754 7.29556
0.00104791 7.29333
0.00104829 7.2911
0.00104866 7.28887
0.00104903 7.28664
0.0010494 7.28441
0.00104977 7.28219
0.00105015 7.27996
0.00105052 7.27774
0.00105089 7.27551
0.00105126 7.27329
0.00105164 7.27107
0.00105201 7.26885
0.00105238 7.26662
0.00105276 7.2644
0.00105313 7.26218
0.0010535 7.25997
0.00105388 7.25775
0.00105425 7.25553
0.00105462 7.25331
0.001055 7.2511
0.00105537 7.24888
0.00105575 7.24667
0.00105612 7.24446
0.00105649 7.24225
0.00105687 7.24003
0.00105724 7.23782
0.00105762 7.23561
